repo,username,issue_num,title,body,prediction,probability,likes,dislikes,prediction_type,logs,threshold,labeled
anonymous,anonymous,18,"Create a ""Tock is Down"" page","We should have an ""out of order"" page we can put up if we need to take the app down on short notice.",server,0.001820211,6,0,people approved,,0.800000012,0
anonymous,anonymous,18,"Create a ""Tock is Down"" page","We should have an ""out of order"" page we can put up if we need to take the app down on short notice.",document,0.000414482,6,0,people approved,,0.610000014,0
anonymous,anonymous,18,"Create a ""Tock is Down"" page","We should have an ""out of order"" page we can put up if we need to take the app down on short notice.",security,0.00001,6,0,people approved,,0.819999993,0
anonymous,anonymous,18,"Create a ""Tock is Down"" page","We should have an ""out of order"" page we can put up if we need to take the app down on short notice.",database,0.00001,6,0,people approved,,0.419999987,0
anonymous,anonymous,18,"Create a ""Tock is Down"" page","We should have an ""out of order"" page we can put up if we need to take the app down on short notice.",performance,0.00001,6,0,people approved,,0.330000013,0
anonymous,anonymous,18,"Create a ""Tock is Down"" page","We should have an ""out of order"" page we can put up if we need to take the app down on short notice.",question,0.00001,6,0,people approved,,0.550000012,0
anonymous,anonymous,19,Reimplement/optimize doc expiration,"Expiration was implemented in the CBForest days using only key/value APIs, so it's inefficient. It uses a separate KeyStore with a record for every doc that has an expiration date, and scans through that.    What we can do now is add an `expiration` column to the SQLite table, and use SQL queries to find and purge expired docs. This will be much faster and use less code too.",enhancement,1.000010014,7,0,people approved,,0.939999998,1
anonymous,anonymous,19,Reimplement/optimize doc expiration,"Expiration was implemented in the CBForest days using only key/value APIs, so it's inefficient. It uses a separate KeyStore with a record for every doc that has an expiration date, and scans through that.    What we can do now is add an `expiration` column to the SQLite table, and use SQL queries to find and purge expired docs. This will be much faster and use less code too.",database,1.000010014,7,0,people approved,,0.419999987,1
anonymous,anonymous,19,Reimplement/optimize doc expiration,"Expiration was implemented in the CBForest days using only key/value APIs, so it's inefficient. It uses a separate KeyStore with a record for every doc that has an expiration date, and scans through that.    What we can do now is add an `expiration` column to the SQLite table, and use SQL queries to find and purge expired docs. This will be much faster and use less code too.",document,1.000010014,5,2,people approved,,0.610000014,1
anonymous,anonymous,19,Reimplement/optimize doc expiration,"Expiration was implemented in the CBForest days using only key/value APIs, so it's inefficient. It uses a separate KeyStore with a record for every doc that has an expiration date, and scans through that.    What we can do now is add an `expiration` column to the SQLite table, and use SQL queries to find and purge expired docs. This will be much faster and use less code too.",performance,0.999126971,7,0,people approved,,0.330000013,1
anonymous,anonymous,19,Reimplement/optimize doc expiration,"Expiration was implemented in the CBForest days using only key/value APIs, so it's inefficient. It uses a separate KeyStore with a record for every doc that has an expiration date, and scans through that.    What we can do now is add an `expiration` column to the SQLite table, and use SQL queries to find and purge expired docs. This will be much faster and use less code too.",server,0.034110427,6,0,people approved,,0.800000012,0
anonymous,anonymous,19,Reimplement/optimize doc expiration,"Expiration was implemented in the CBForest days using only key/value APIs, so it's inefficient. It uses a separate KeyStore with a record for every doc that has an expiration date, and scans through that.    What we can do now is add an `expiration` column to the SQLite table, and use SQL queries to find and purge expired docs. This will be much faster and use less code too.",question,0.011697256,6,0,people approved,,0.550000012,0
anonymous,anonymous,19,Reimplement/optimize doc expiration,"Expiration was implemented in the CBForest days using only key/value APIs, so it's inefficient. It uses a separate KeyStore with a record for every doc that has an expiration date, and scans through that.    What we can do now is add an `expiration` column to the SQLite table, and use SQL queries to find and purge expired docs. This will be much faster and use less code too.",client,0.004208796,6,0,people approved,,0.689999998,0
anonymous,anonymous,19,Reimplement/optimize doc expiration,"Expiration was implemented in the CBForest days using only key/value APIs, so it's inefficient. It uses a separate KeyStore with a record for every doc that has an expiration date, and scans through that.    What we can do now is add an `expiration` column to the SQLite table, and use SQL queries to find and purge expired docs. This will be much faster and use less code too.",bug,0.001074963,6,0,people approved,,0.939999998,0
anonymous,anonymous,19,Reimplement/optimize doc expiration,"Expiration was implemented in the CBForest days using only key/value APIs, so it's inefficient. It uses a separate KeyStore with a record for every doc that has an expiration date, and scans through that.    What we can do now is add an `expiration` column to the SQLite table, and use SQL queries to find and purge expired docs. This will be much faster and use less code too.",design,0.000742181,6,0,people approved,,0.790000022,0
anonymous,anonymous,19,Reimplement/optimize doc expiration,"Expiration was implemented in the CBForest days using only key/value APIs, so it's inefficient. It uses a separate KeyStore with a record for every doc that has an expiration date, and scans through that.    What we can do now is add an `expiration` column to the SQLite table, and use SQL queries to find and purge expired docs. This will be much faster and use less code too.",security,0.000545781,6,0,people approved,,0.819999993,0
anonymous,anonymous,19,Reimplement/optimize doc expiration,"Expiration was implemented in the CBForest days using only key/value APIs, so it's inefficient. It uses a separate KeyStore with a record for every doc that has an expiration date, and scans through that.    What we can do now is add an `expiration` column to the SQLite table, and use SQL queries to find and purge expired docs. This will be much faster and use less code too.",ui,0.00001,6,0,people approved,,0.639999986,0
anonymous,anonymous,20,movable iterator,"I am pumping the results of storage.iterate<> over a tcp socket asynchronously.  Because of this, I need to store the iterator_t from view_t::begin() for future use after a callback.    Unfortunately it seems the iterator is being copied, and the original iterator clears the SQLite resources in the dtor, leaving the copy in an invalid state causing the application to crash on usage.    Adding a move/assignment ctor around [here ](https://github.com/fnc12/sqlite_orm/blob/5c051eb7b39cb0e954a0404eec7c2138e1c16b83/include/sqlite_orm/sqlite_orm.h L4347) fixes this problem (msvc 2017) and everything works great:    ```  iterator_t(iterator_t&&) = default;  iterator_t& operator=(iterator_t&&) = default;  ```  I'm not sure this is full fix you'd want to have (just worked for me).  Maybe you might want to explicitly delete the copy ctor and only have it movable?  Also, I have not looked at it close enough to see if I missed any side-effects, so grain of salt with my suggestions here.",bug,1.000010014,7,0,people approved,,0.939999998,1
anonymous,anonymous,20,movable iterator,"I am pumping the results of storage.iterate<> over a tcp socket asynchronously.  Because of this, I need to store the iterator_t from view_t::begin() for future use after a callback.    Unfortunately it seems the iterator is being copied, and the original iterator clears the SQLite resources in the dtor, leaving the copy in an invalid state causing the application to crash on usage.    Adding a move/assignment ctor around [here ](https://github.com/fnc12/sqlite_orm/blob/5c051eb7b39cb0e954a0404eec7c2138e1c16b83/include/sqlite_orm/sqlite_orm.h L4347) fixes this problem (msvc 2017) and everything works great:    ```  iterator_t(iterator_t&&) = default;  iterator_t& operator=(iterator_t&&) = default;  ```  I'm not sure this is full fix you'd want to have (just worked for me).  Maybe you might want to explicitly delete the copy ctor and only have it movable?  Also, I have not looked at it close enough to see if I missed any side-effects, so grain of salt with my suggestions here.",enhancement,0.893319428,7,0,people approved,,0.939999998,0
anonymous,anonymous,20,movable iterator,"I am pumping the results of storage.iterate<> over a tcp socket asynchronously.  Because of this, I need to store the iterator_t from view_t::begin() for future use after a callback.    Unfortunately it seems the iterator is being copied, and the original iterator clears the SQLite resources in the dtor, leaving the copy in an invalid state causing the application to crash on usage.    Adding a move/assignment ctor around [here ](https://github.com/fnc12/sqlite_orm/blob/5c051eb7b39cb0e954a0404eec7c2138e1c16b83/include/sqlite_orm/sqlite_orm.h L4347) fixes this problem (msvc 2017) and everything works great:    ```  iterator_t(iterator_t&&) = default;  iterator_t& operator=(iterator_t&&) = default;  ```  I'm not sure this is full fix you'd want to have (just worked for me).  Maybe you might want to explicitly delete the copy ctor and only have it movable?  Also, I have not looked at it close enough to see if I missed any side-effects, so grain of salt with my suggestions here.",design,0.782672525,6,1,people approved,,0.790000022,0
anonymous,anonymous,20,movable iterator,"I am pumping the results of storage.iterate<> over a tcp socket asynchronously.  Because of this, I need to store the iterator_t from view_t::begin() for future use after a callback.    Unfortunately it seems the iterator is being copied, and the original iterator clears the SQLite resources in the dtor, leaving the copy in an invalid state causing the application to crash on usage.    Adding a move/assignment ctor around [here ](https://github.com/fnc12/sqlite_orm/blob/5c051eb7b39cb0e954a0404eec7c2138e1c16b83/include/sqlite_orm/sqlite_orm.h L4347) fixes this problem (msvc 2017) and everything works great:    ```  iterator_t(iterator_t&&) = default;  iterator_t& operator=(iterator_t&&) = default;  ```  I'm not sure this is full fix you'd want to have (just worked for me).  Maybe you might want to explicitly delete the copy ctor and only have it movable?  Also, I have not looked at it close enough to see if I missed any side-effects, so grain of salt with my suggestions here.",question,0.737168193,6,1,people approved,,0.550000012,1
